2019-07-30 08:19:47.876  INFO 7608 --- [http-nio-8080-exec-2] c.i.controllers.UlogaController          : INFO: /dodajUlogu/izFajla zapocet.
2019-07-30 08:19:47.966  INFO 7608 --- [http-nio-8080-exec-2] c.i.controllers.UlogaController          : Uloga: ROLE_ADMIN dodana.
2019-07-30 08:19:49.080  INFO 7608 --- [http-nio-8080-exec-2] c.i.controllers.UlogaController          : Uloga: ROLE_TEACHER dodana.
2019-07-30 08:19:49.093  INFO 7608 --- [http-nio-8080-exec-2] c.i.controllers.UlogaController          : Uloga: ROLE_PARENT dodana.
2019-07-30 08:19:49.099  INFO 7608 --- [http-nio-8080-exec-2] c.i.controllers.UlogaController          : Uloga: ROLE_FATHER dodana.
2019-07-30 08:19:49.108  INFO 7608 --- [http-nio-8080-exec-2] c.i.controllers.UlogaController          : Uloga: ROLE_MOTHER dodana.
2019-07-30 08:19:49.114  INFO 7608 --- [http-nio-8080-exec-2] c.i.controllers.UlogaController          : Uloga: ROLE_STUDENT dodana.
2019-07-30 08:19:49.122  INFO 7608 --- [http-nio-8080-exec-2] c.i.controllers.UlogaController          : INFO: /dodajUlogu/izFajla uspjesno zavrsen.
2019-07-30 08:20:00.783  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : INFO: /dodajPredmet/izFajla zapocet.
2019-07-30 08:20:00.792  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Razred: 5
2019-07-30 08:20:00.793  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Ime predmeta: Srpski_jezik
2019-07-30 08:20:00.795  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Broj casova nedeljno: 3
2019-07-30 08:20:00.796  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Predmet: Srpski_jezik dodan u listu.
2019-07-30 08:20:01.336  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Podaci o vezi odeljenja i predmeta sacuvani.
2019-07-30 08:20:01.347  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Podaci o vezi odeljenja i predmeta sacuvani.
2019-07-30 08:20:01.358  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Podaci o vezi odeljenja i predmeta sacuvani.
2019-07-30 08:20:01.369  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Podaci o vezi odeljenja i predmeta sacuvani.
2019-07-30 08:20:01.379  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Podaci o vezi odeljenja i predmeta sacuvani.
2019-07-30 08:20:01.391  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Podaci o vezi odeljenja i predmeta sacuvani.
2019-07-30 08:20:01.397  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Razred: 5
2019-07-30 08:20:01.397  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Ime predmeta: Matematika
2019-07-30 08:20:01.397  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Broj casova nedeljno: 3
2019-07-30 08:20:01.397  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Predmet: Matematika dodan u listu.
2019-07-30 08:20:01.422  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Podaci o vezi odeljenja i predmeta sacuvani.
2019-07-30 08:20:01.434  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Podaci o vezi odeljenja i predmeta sacuvani.
2019-07-30 08:20:01.443  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Podaci o vezi odeljenja i predmeta sacuvani.
2019-07-30 08:20:01.452  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Podaci o vezi odeljenja i predmeta sacuvani.
2019-07-30 08:20:01.460  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Podaci o vezi odeljenja i predmeta sacuvani.
2019-07-30 08:20:01.473  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Podaci o vezi odeljenja i predmeta sacuvani.
2019-07-30 08:20:01.474  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Razred: 5
2019-07-30 08:20:01.474  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Ime predmeta: Strani_jezik
2019-07-30 08:20:01.475  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Broj casova nedeljno: 2
2019-07-30 08:20:01.475  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Predmet: Strani_jezik dodan u listu.
2019-07-30 08:20:01.500  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Podaci o vezi odeljenja i predmeta sacuvani.
2019-07-30 08:20:01.509  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Podaci o vezi odeljenja i predmeta sacuvani.
2019-07-30 08:20:01.518  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Podaci o vezi odeljenja i predmeta sacuvani.
2019-07-30 08:20:01.527  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Podaci o vezi odeljenja i predmeta sacuvani.
2019-07-30 08:20:01.535  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Podaci o vezi odeljenja i predmeta sacuvani.
2019-07-30 08:20:01.558  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Podaci o vezi odeljenja i predmeta sacuvani.
2019-07-30 08:20:01.569  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Razred: 5
2019-07-30 08:20:01.569  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Ime predmeta: Biologija
2019-07-30 08:20:01.569  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Broj casova nedeljno: 2
2019-07-30 08:20:01.569  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Predmet: Biologija dodan u listu.
2019-07-30 08:20:01.990  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Podaci o vezi odeljenja i predmeta sacuvani.
2019-07-30 08:20:01.997  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Podaci o vezi odeljenja i predmeta sacuvani.
2019-07-30 08:20:02.003  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Podaci o vezi odeljenja i predmeta sacuvani.
2019-07-30 08:20:02.009  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Podaci o vezi odeljenja i predmeta sacuvani.
2019-07-30 08:20:02.016  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Podaci o vezi odeljenja i predmeta sacuvani.
2019-07-30 08:20:02.023  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Podaci o vezi odeljenja i predmeta sacuvani.
2019-07-30 08:20:02.025  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Razred: 5
2019-07-30 08:20:02.025  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Ime predmeta: Istorija
2019-07-30 08:20:02.025  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Broj casova nedeljno: 2
2019-07-30 08:20:02.025  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Predmet: Istorija dodan u listu.
2019-07-30 08:20:02.038  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Podaci o vezi odeljenja i predmeta sacuvani.
2019-07-30 08:20:02.043  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Podaci o vezi odeljenja i predmeta sacuvani.
2019-07-30 08:20:02.054  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Podaci o vezi odeljenja i predmeta sacuvani.
2019-07-30 08:20:02.060  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Podaci o vezi odeljenja i predmeta sacuvani.
2019-07-30 08:20:02.066  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Podaci o vezi odeljenja i predmeta sacuvani.
2019-07-30 08:20:02.072  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Podaci o vezi odeljenja i predmeta sacuvani.
2019-07-30 08:20:02.072  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Razred: 6
2019-07-30 08:20:02.073  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Ime predmeta: Fizika
2019-07-30 08:20:02.073  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Broj casova nedeljno: 2
2019-07-30 08:20:02.079  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Predmet: Fizika dodan u listu.
2019-07-30 08:20:02.093  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Podaci o vezi odeljenja i predmeta sacuvani.
2019-07-30 08:20:02.103  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Podaci o vezi odeljenja i predmeta sacuvani.
2019-07-30 08:20:02.110  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Podaci o vezi odeljenja i predmeta sacuvani.
2019-07-30 08:20:02.119  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Podaci o vezi odeljenja i predmeta sacuvani.
2019-07-30 08:20:02.120  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Razred: 7
2019-07-30 08:20:02.120  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Ime predmeta: Hemija
2019-07-30 08:20:02.120  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Broj casova nedeljno: 2
2019-07-30 08:20:02.121  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Predmet: Hemija dodan u listu.
2019-07-30 08:20:02.138  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Podaci o vezi odeljenja i predmeta sacuvani.
2019-07-30 08:20:02.146  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Podaci o vezi odeljenja i predmeta sacuvani.
2019-07-30 08:20:02.146  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Razred: 5
2019-07-30 08:20:02.146  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Ime predmeta: Geografija
2019-07-30 08:20:02.146  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Broj casova nedeljno: 2
2019-07-30 08:20:02.147  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Predmet: Geografija dodan u listu.
2019-07-30 08:20:02.161  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Podaci o vezi odeljenja i predmeta sacuvani.
2019-07-30 08:20:02.169  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Podaci o vezi odeljenja i predmeta sacuvani.
2019-07-30 08:20:02.175  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Podaci o vezi odeljenja i predmeta sacuvani.
2019-07-30 08:20:02.181  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Podaci o vezi odeljenja i predmeta sacuvani.
2019-07-30 08:20:02.188  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Podaci o vezi odeljenja i predmeta sacuvani.
2019-07-30 08:20:02.200  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Podaci o vezi odeljenja i predmeta sacuvani.
2019-07-30 08:20:02.201  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Razred: 5
2019-07-30 08:20:02.201  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Ime predmeta: Fizicko_vaspitanje
2019-07-30 08:20:02.201  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Broj casova nedeljno: 2
2019-07-30 08:20:02.201  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Predmet: Fizicko_vaspitanje dodan u listu.
2019-07-30 08:20:02.213  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Podaci o vezi odeljenja i predmeta sacuvani.
2019-07-30 08:20:02.230  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Podaci o vezi odeljenja i predmeta sacuvani.
2019-07-30 08:20:02.237  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Podaci o vezi odeljenja i predmeta sacuvani.
2019-07-30 08:20:02.243  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Podaci o vezi odeljenja i predmeta sacuvani.
2019-07-30 08:20:02.250  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Podaci o vezi odeljenja i predmeta sacuvani.
2019-07-30 08:20:02.256  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Podaci o vezi odeljenja i predmeta sacuvani.
2019-07-30 08:20:02.257  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Razred: 5
2019-07-30 08:20:02.257  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Ime predmeta: Likovno_vaspitanje
2019-07-30 08:20:02.257  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Broj casova nedeljno: 1
2019-07-30 08:20:02.257  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Predmet: Likovno_vaspitanje dodan u listu.
2019-07-30 08:20:02.270  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Podaci o vezi odeljenja i predmeta sacuvani.
2019-07-30 08:20:02.277  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Podaci o vezi odeljenja i predmeta sacuvani.
2019-07-30 08:20:02.285  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Podaci o vezi odeljenja i predmeta sacuvani.
2019-07-30 08:20:02.292  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Podaci o vezi odeljenja i predmeta sacuvani.
2019-07-30 08:20:02.298  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Podaci o vezi odeljenja i predmeta sacuvani.
2019-07-30 08:20:02.305  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Podaci o vezi odeljenja i predmeta sacuvani.
2019-07-30 08:20:02.311  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Razred: 5
2019-07-30 08:20:02.311  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Ime predmeta: Muzicko_vaspitanje
2019-07-30 08:20:02.311  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Broj casova nedeljno: 1
2019-07-30 08:20:02.311  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Predmet: Muzicko_vaspitanje dodan u listu.
2019-07-30 08:20:02.324  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Podaci o vezi odeljenja i predmeta sacuvani.
2019-07-30 08:20:02.330  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Podaci o vezi odeljenja i predmeta sacuvani.
2019-07-30 08:20:02.335  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Podaci o vezi odeljenja i predmeta sacuvani.
2019-07-30 08:20:02.341  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Podaci o vezi odeljenja i predmeta sacuvani.
2019-07-30 08:20:02.346  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Podaci o vezi odeljenja i predmeta sacuvani.
2019-07-30 08:20:02.352  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : Podaci o vezi odeljenja i predmeta sacuvani.
2019-07-30 08:20:02.353  INFO 7608 --- [http-nio-8080-exec-3] c.i.controllers.PredmetControler         : INFO: /dodajPredmet/izFajla uspjesno zavrsen.
2019-07-30 08:20:11.076  INFO 7608 --- [http-nio-8080-exec-4] c.i.controllers.NastavnikController      : INFO: /dodajNastavnika/izFajla zapocet.
2019-07-30 08:20:11.129  INFO 7608 --- [http-nio-8080-exec-4] c.i.controllers.NastavnikController      : Ime: Mirjana
2019-07-30 08:20:11.130  INFO 7608 --- [http-nio-8080-exec-4] c.i.controllers.NastavnikController      : Prezime: Calic
2019-07-30 08:20:11.130  INFO 7608 --- [http-nio-8080-exec-4] c.i.controllers.NastavnikController      : JMBG: 1111
2019-07-30 08:20:11.130  INFO 7608 --- [http-nio-8080-exec-4] c.i.controllers.NastavnikController      : Username: calicm
2019-07-30 08:20:11.133  INFO 7608 --- [http-nio-8080-exec-4] c.i.controllers.NastavnikController      : Password: micpass
2019-07-30 08:20:11.133  INFO 7608 --- [http-nio-8080-exec-4] c.i.controllers.NastavnikController      : Email: m.calic@gmail.com
2019-07-30 08:20:11.133  INFO 7608 --- [http-nio-8080-exec-4] c.i.controllers.NastavnikController      : Predmet: Srpski_jezik
2019-07-30 08:20:11.133  INFO 7608 --- [http-nio-8080-exec-4] c.i.controllers.NastavnikController      : Uloga: Nastavnik
2019-07-30 08:20:11.171  INFO 7608 --- [http-nio-8080-exec-4] c.i.controllers.NastavnikController      : PIN: n66114
2019-07-30 08:20:11.173  INFO 7608 --- [http-nio-8080-exec-4] c.i.controllers.NastavnikController      : Nastavnik dodan u listu nastavnika
2019-07-30 08:20:11.364  INFO 7608 --- [http-nio-8080-exec-4] c.i.controllers.NastavnikController      : Nastavnik sacuvan
2019-07-30 08:20:11.364  INFO 7608 --- [http-nio-8080-exec-4] c.i.controllers.NastavnikController      : Ime: Milan
2019-07-30 08:20:11.364  INFO 7608 --- [http-nio-8080-exec-4] c.i.controllers.NastavnikController      : Prezime: Drazic
2019-07-30 08:20:11.364  INFO 7608 --- [http-nio-8080-exec-4] c.i.controllers.NastavnikController      : JMBG: 2222
2019-07-30 08:20:11.364  INFO 7608 --- [http-nio-8080-exec-4] c.i.controllers.NastavnikController      : Username: drazicm
2019-07-30 08:20:11.364  INFO 7608 --- [http-nio-8080-exec-4] c.i.controllers.NastavnikController      : Password: midpass
2019-07-30 08:20:11.364  INFO 7608 --- [http-nio-8080-exec-4] c.i.controllers.NastavnikController      : Email: mdrazic@gmail.com
2019-07-30 08:20:11.364  INFO 7608 --- [http-nio-8080-exec-4] c.i.controllers.NastavnikController      : Predmet: Geografija
2019-07-30 08:20:11.364  INFO 7608 --- [http-nio-8080-exec-4] c.i.controllers.NastavnikController      : Uloga: Nastavnik
2019-07-30 08:20:11.364  INFO 7608 --- [http-nio-8080-exec-4] c.i.controllers.NastavnikController      : PIN: n25810
2019-07-30 08:20:11.367  INFO 7608 --- [http-nio-8080-exec-4] c.i.controllers.NastavnikController      : Nastavnik dodan u listu nastavnika
2019-07-30 08:20:11.374  INFO 7608 --- [http-nio-8080-exec-4] c.i.controllers.NastavnikController      : Nastavnik sacuvan
2019-07-30 08:20:11.374  INFO 7608 --- [http-nio-8080-exec-4] c.i.controllers.NastavnikController      : Ime: Sandra
2019-07-30 08:20:11.374  INFO 7608 --- [http-nio-8080-exec-4] c.i.controllers.NastavnikController      : Prezime: Popovic
2019-07-30 08:20:11.374  INFO 7608 --- [http-nio-8080-exec-4] c.i.controllers.NastavnikController      : JMBG: 3333
2019-07-30 08:20:11.374  INFO 7608 --- [http-nio-8080-exec-4] c.i.controllers.NastavnikController      : Username: popovics
2019-07-30 08:20:11.374  INFO 7608 --- [http-nio-8080-exec-4] c.i.controllers.NastavnikController      : Password: sappass
2019-07-30 08:20:11.374  INFO 7608 --- [http-nio-8080-exec-4] c.i.controllers.NastavnikController      : Email: s.popovic@gmail.com
2019-07-30 08:20:11.374  INFO 7608 --- [http-nio-8080-exec-4] c.i.controllers.NastavnikController      : Predmet: Matematika
2019-07-30 08:20:11.374  INFO 7608 --- [http-nio-8080-exec-4] c.i.controllers.NastavnikController      : Uloga: Nastavnik
2019-07-30 08:20:11.374  INFO 7608 --- [http-nio-8080-exec-4] c.i.controllers.NastavnikController      : PIN: n59187
2019-07-30 08:20:11.374  INFO 7608 --- [http-nio-8080-exec-4] c.i.controllers.NastavnikController      : Nastavnik dodan u listu nastavnika
2019-07-30 08:20:11.380  INFO 7608 --- [http-nio-8080-exec-4] c.i.controllers.NastavnikController      : Nastavnik sacuvan
2019-07-30 08:20:11.381  INFO 7608 --- [http-nio-8080-exec-4] c.i.controllers.NastavnikController      : Ime: Branka
2019-07-30 08:20:11.381  INFO 7608 --- [http-nio-8080-exec-4] c.i.controllers.NastavnikController      : Prezime: Cvorkov
